date;price_change;;;
12/10/18;-2,09831813692807;;;
12/11/18;0,498427455986007;;;
12/12/18;2,08809358243776;;;
12/13/18;0,607462174186956;;;
12/14/18;-0,980730149442532;;;
12/17/18;-0,305160649402688;;;
12/18/18;-1,17339574976792;;;
12/19/18;1,3462569984254;;;
12/20/18;-1,53573287989925;;;
12/21/18;-1,04193328885753;;;
12/24/18;-0,655684414118468;;;
12/27/18;-1,03886371355885;;;
12/28/18;1,61810282498226;;;
12/31/18;0,656254439408119;;;
1/2/19;-0,844949542517362;;;
1/3/19;0,345836722510684;;;
1/4/19;2,51113000753685;;;
1/7/19;0,990579510252683;;;
1/8/19;0,666167023382042;;;
1/9/19;0,453275259930077;;;
1/10/19;0,229942583792143;;;
1/11/19;0,030579625070604;;;
1/14/19;-0,767578764577937;;;
1/15/19;-0,394220421394985;;;
1/16/19;0,80665399667985;;;
1/17/19;-0,251397327396729;;;
1/18/19;1,53208720263423;;;
1/21/19;-0,0440842718683608;;;
1/22/19;-0,173659697874831;;;
1/23/19;1,15541174317282;;;
1/24/19;-0,605709365976832;;;
1/25/19;1,38272894893761;;;
1/28/19;-1,01574554480338;;;
1/29/19;0,476324399891017;;;
1/30/19;-0,740189719391088;;;
1/31/19;0,0743102493136435;;;
2/1/19;-0,255069516681503;;;
2/4/19;-0,742154218740962;;;
2/5/19;1,12065364821388;;;
2/6/19;-0,165413616397371;;;
2/7/19;-2,02944030905361;;;
2/8/19;-1,02795525126853;;;
2/11/19;0,344208925362158;;;
2/12/19;0,938825846186021;;;
2/13/19;-0,479837504913143;;;
2/14/19;-0,0835004998727618;;;
2/15/19;1,60813686408714;;;
2/18/19;0,728484765836764;;;
2/19/19;0,0762730726810434;;;
2/20/19;0,730270477176602;;;
2/21/19;-0,231972636539092;;;
2/22/19;0,296871059205319;;;
2/25/19;0,0305460675917397;;;
2/26/19;0,439553609385283;;;
2/27/19;-0,183611130503838;;;
2/28/19;0,827095988117495;;;
3/1/19;-0,291168544516784;;;
3/4/19;-0,404452221526174;;;
3/5/19;-0,350483882155208;;;
3/6/19;0,486530209309322;;;
3/7/19;-1,31434832916772;;;
3/8/19;-1,15264155388041;;;
3/11/19;0,536437591154274;;;
3/12/19;0,327047086193427;;;
3/13/19;0,594196907893174;;;
3/14/19;0,210177208788092;;;
3/15/19;1,59967040608989;;;
3/18/19;0,766409580538716;;;
3/19/19;1,09983269202373;;;
3/20/19;-0,814436293785229;;;
3/21/19;-0,63204795493743;;;
3/22/19;-2,21345385568238;;;
3/25/19;-0,0582158580241347;;;
