Dates;PX_LAST;LAST_PRICE;PX_VOLUME;PX_LAST;LAST_PRICE;PX_VOLUME;PX_LAST;LAST_PRICE;PX_VOLUME
04/24/2018;1003.27;1003.27;573208493;;13366.86;18646504;9883.4;9883.4;445533365
04/25/2018;999.99;999.99;603693725;;13366.86;18646504;9858;9858;507041164
04/26/2018;1003.99;1003.99;283284791;;13366.86;18646504;9902.3;9902.3;217846010
04/27/2018;1006.78;1006.78;498390156;;13366.86;18646504;9925.4;9925.4;382488082
04/30/2018;1012.57;1012.57;629399229;;13366.86;18646504;9980.6;9980.6;559560597
05/01/2018;1012.57;1012.57;629399229;;13366.86;18646504;9980.6;9980.6;559560597
05/02/2018;1022.78;1022.78;585621281;;13366.86;18646504;10088.9;10088.9;533146914
05/03/2018;1017.95;1017.95;568020117;;13366.86;18646504;10038.8;10038.8;488910365
05/04/2018;1023.65;1023.65;248230737;;13366.86;18646504;10104.1;10104.1;181553967
05/07/2018;1027.38;1027.38;259059796;;13366.86;18646504;10140.9;10140.9;198584869
05/08/2018;1029.69;1029.69;299723152;;13366.86;18646504;10168.1;10168.1;243878427
05/09/2018;1034.85;1034.85;255347449;;13366.86;18646504;10221.2;10221.2;192310145
05/10/2018;1037.38;1037.38;334475491;;13366.86;18646504;10246.6;10246.6;176923316
05/11/2018;1039.96;1039.96;226320364;;13366.86;18646504;10271.4;10271.4;152640848
05/14/2018;1038.39;1038.39;207324158;;13366.86;18646504;10257.8;10257.8;143457448
05/15/2018;1033.54;1033.54;1017158409;;13366.86;18646504;10207.6;10207.6;177064680
05/16/2018;1023.64;1023.64;363204248;;13366.86;18646504;10111;10111;300664869
05/17/2018;1032.89;1032.89;287439179;;13366.86;18646504;10216.4;10216.4;186584484
05/18/2018;1022.87;1022.87;391434079;;13366.86;18646504;10112.4;10112.4;297031518
05/21/2018;1018.83;1018.83;204104160;;13366.86;18646504;10066.5;10066.5;157162963
05/22/2018;1026.18;1026.18;253459590;;13366.86;18646504;10138.8;10138.8;171990911
05/23/2018;1015.2;1015.2;370040028;;13366.86;18646504;10025;10025;253126322
05/24/2018;1011.94;1011.94;244481231;;13366.86;18646504;9996;9996;182301544
05/25/2018;995.11;995.11;412317327;;13366.86;18646504;9826.5;9826.5;337566667
05/28/2018;988.74;988.74;230253724;;13366.86;18646504;9764.4;9764.4;173721865
05/29/2018;964.04;964.04;509197277;;13366.86;18646504;9521.3;9521.3;433956524
05/30/2018;968.93;968.93;480840916;;13366.86;18646504;9566.2;9566.2;398320138
05/31/2018;959.25;959.25;518245800;;13366.86;18646504;9465.5;9465.5;420654803
06/01/2018;976.5;976.5;443229493;;13366.86;18646504;9632.4;9632.4;357516573
06/04/2018;987.58;987.58;319640643;;13366.86;18646504;9750.3;9750.3;245629239
06/05/2018;981.26;981.26;357853380;;13366.86;18646504;9686.4;9686.4;253874015
06/06/2018;991.35;991.35;628328726;;13366.86;18646504;9791.6;9791.6;511216532
06/07/2018;995.18;995.18;634204248;;13366.86;18646504;9829;9829;384569859
06/08/2018;987.17;987.17;602975532;;13366.86;18646504;9746.3;9746.3;321098510
06/11/2018;1002.33;1002.33;1427136301;;13366.86;18646504;9898.3;9898.3;283640003
06/12/2018;1003.81;1003.81;737341725;;13366.86;18646504;9914.4;9914.4;200737254
06/13/2018;1000.94;1000.94;717755796;;13366.86;18646504;9899.1;9899.1;473273991
06/14/2018;1006.46;1006.46;589884715;;13366.86;18646504;9957.7;9957.7;383346043
06/15/2018;995.64;995.64;906910698;;13366.86;18646504;9851;9851;752141686
06/18/2018;987.96;987.96;369898428;;13366.86;18646504;9769.4;9769.4;266446345
06/19/2018;986.76;986.76;426878737;;13366.86;18646504;9755.4;9755.4;266420033
06/20/2018;990.52;990.52;478104658;;13366.86;18646504;9788.9;9788.9;243639015
06/21/2018;982.11;982.11;703148891;;13366.86;18646504;9702.1;9702.1;223414225
06/22/2018;990.79;990.79;401110785;;13366.86;18646504;9792.1;9792.1;224284784
06/25/2018;974.36;974.36;315698841;;13366.86;18646504;9617.9;9617.9;188363244
06/26/2018;976.78;976.78;412756601;;13366.86;18646504;9637.4;9637.4;273806677
06/27/2018;978.51;978.51;468552296;;13366.86;18646504;9658.6;9658.6;342929379
06/28/2018;972.35;972.35;244700433;;13366.86;18646504;9589;9589;171993917
06/29/2018;975.26;975.26;396189068;;13366.86;18646504;9622.7;9622.7;290227004
07/02/2018;968.74;968.74;274481282;;13366.86;18646504;9558.3;9558.3;210572853
07/03/2018;978.38;978.38;317292364;;13366.86;18646504;9660.9;9660.9;202964079
07/04/2018;987.78;987.78;339675549;;13366.86;18646504;9757.5;9757.5;244593494
07/05/2018;998.72;998.72;318836887;;13366.86;18646504;9866.2;9866.2;245454386
07/06/2018;1003.28;1003.28;299651954;;13366.86;18646504;9905;9905;209406527
07/09/2018;1005.33;1005.33;263946516;;13366.86;18646504;9927;9927;161320965
07/10/2018;1001.42;1001.42;340027198;;13366.86;18646504;9889.3;9889.3;185177385
07/11/2018;986.38;986.38;407322342;;13366.86;18646504;9733.6;9733.6;238650415
07/12/2018;989.61;989.61;339223247;;13366.86;18646504;9767.4;9767.4;141055292
07/13/2018;986.24;986.24;286339880;;13366.86;18646504;9734.8;9734.8;183040787
07/16/2018;984.75;984.75;288638744;;13366.86;18646504;9716.9;9716.9;150821946
07/17/2018;984.34;984.34;527765905;;13366.86;18646504;9719.4;9719.4;373949643
07/18/2018;987.76;987.76;391232639;;13366.86;18646504;9753.2;9753.2;227259183
07/19/2018;984.88;984.88;373044602;;13366.86;18646504;9721.1;9721.1;210792364
07/20/2018;984.83;984.83;406745351;;13366.86;18646504;9724.8;9724.8;282088959
07/23/2018;985.01;985.01;574898558;;13366.86;18646504;9726.1;9726.1;378102619
07/24/2018;990.04;990.04;565627116;;13366.86;18646504;9773.1;9773.1;473200681
07/25/2018;983.76;983.76;539310707;;13366.86;18646504;9703.1;9703.1;464840655
07/26/2018;990.53;990.53;484169734;;13366.86;18646504;9780;9780;405106465
07/27/2018;998.89;998.89;348700026;;13366.86;18646504;9867.9;9867.9;259979095
07/30/2018;997.6;997.6;342717317;;13366.86;18646504;9854.1;9854.1;251808085
07/31/2018;998.72;998.72;597177258;;13366.86;18646504;9870.7;9870.7;349889400
08/01/2018;991.76;991.76;883107124;;13366.86;18646504;9799.3;9799.3;348418117
08/02/2018;981.95;981.95;835884077;;13366.86;18646504;9698.2;9698.2;498906962
08/03/2018;985.92;985.92;410783677;;13366.86;18646504;9739.8;9739.8;222369316
08/06/2018;984.76;984.76;409626129;;13366.86;18646504;9722.7;9722.7;231030280
08/07/2018;989.14;989.14;379836713;;13366.86;18646504;9772.8;9772.8;266899397
08/08/2018;986.61;986.61;197796377;;13366.86;18646504;9747.1;9747.1;118441723
08/09/2018;986.9;986.9;316666927;;13366.86;18646504;9754.6;9754.6;241855705
08/10/2018;971.33;971.33;402200602;;13366.86;18646504;9602.1;9602.1;258818620
08/13/2018;963.36;963.36;288124362;;13366.86;18646504;9530.4;9530.4;214376557
08/14/2018;961.37;961.37;294419191;;13366.86;18646504;9507;9507;211574403
08/15/2018;949.83;949.83;287201720;;13366.86;18646504;9386.8;9386.8;190791513
08/16/2018;954.52;954.52;205795746;;13366.86;18646504;9427.4;9427.4;155417894
08/17/2018;953.26;953.26;230809872;;13366.86;18646504;9417.3;9417.3;156661498
08/20/2018;957.65;957.65;186552080;;13366.86;18646504;9468.6;9468.6;112348724
08/21/2018;965.56;965.56;188942240;;13366.86;18646504;9549;9549;116468591
08/22/2018;968.15;968.15;223453810;;13366.86;18646504;9580.2;9580.2;177431683
08/23/2018;967.23;967.23;142337238;;13366.86;18646504;9567.3;9567.3;100213799
08/24/2018;969.14;969.14;153488978;;13366.86;18646504;9589.5;9589.5;106451656
08/27/2018;976;976;155368998;;13366.86;18646504;9659.8;9659.8;84994256
08/28/2018;971.1;971.1;241602406;;13366.86;18646504;9606.5;9606.5;142190875
08/29/2018;968.89;968.89;242640183;;13366.86;18646504;9569.5;9569.5;122094206
08/30/2018;958.78;958.78;319099829;;13366.86;18646504;9467.6;9467.6;189646968
08/31/2018;951.78;951.78;343293932;;13366.86;18646504;9399.1;9399.1;203614791
09/03/2018;949.69;949.69;199820660;;13366.86;18646504;9376.1;9376.1;109486934
09/04/2018;949.46;949.46;307106376;;13366.86;18646504;9376.3;9376.3;226179170
09/05/2018;941.9;941.9;354671721;;13366.86;18646504;9301.3;9301.3;242664706
09/06/2018;932.53;932.53;542169422;;13366.86;18646504;9208.7;9208.7;172930027
09/07/2018;928.39;928.39;308861263;;13366.86;18646504;9171.2;9171.2;214497280
09/10/2018;938.37;938.37;229562642;;13366.86;18646504;9270.8;9270.8;161373824
09/11/2018;939.56;939.56;222520375;;13366.86;18646504;9284.1;9284.1;136925705
09/12/2018;941.12;941.12;234711297;;13366.86;18646504;9306.8;9306.8;178535901
09/13/2018;943.81;943.81;250771345;;13366.86;18646504;9329.2;9329.2;165787070
09/14/2018;947.2;947.2;182010314;;13366.86;18646504;9365.3;9365.3;139792034
09/17/2018;951.36;951.36;240445572;;13366.86;18646504;9404.6;9404.6;183349747
09/18/2018;955.87;955.87;219445504;;13366.86;18646504;9447.5;9447.5;162797086
09/19/2018;960.51;960.51;334514963;;13366.86;18646504;9486.3;9486.3;281536137
09/20/2018;970.22;970.22;312864784;;13366.86;18646504;9583.7;9583.7;252260468
09/21/2018;970.85;970.85;674406797;;13366.86;18646504;9590.4;9590.4;592097716
09/24/2018;963.02;963.02;289307893;;13366.86;18646504;9512.8;9512.8;235282380
09/25/2018;962.01;962.01;446090518;;13366.86;18646504;9493.6;9493.6;355924736
09/26/2018;965.08;965.08;309585983;;13366.86;18646504;9524.8;9524.8;196311676
09/27/2018;965.69;965.69;384050011;;13366.86;18646504;9527.5;9527.5;208319872
09/28/2018;951.07;951.07;1038315153;;13366.86;18646504;9389.2;9389.2;286960399
10/01/2018;953.22;953.22;728605303;;13366.86;18646504;9407;9407;312268450
10/02/2018;943.45;943.45;634810053;;13366.86;18646504;9305.5;9305.5;546522708
10/03/2018;948.6;948.6;272594340;;13366.86;18646504;9361.1;9361.1;205221312
10/04/2018;944.12;944.12;350254944;;13366.86;18646504;9314.5;9314.5;274811563
10/05/2018;938.16;938.16;290225198;;13366.86;18646504;9253.9;9253.9;142540590
10/08/2018;932.26;932.26;307316199;;13366.86;18646504;9199.2;9199.2;210816160
10/09/2018;937.38;937.38;476404423;;13366.86;18646504;9260.5;9260.5;353982308
10/10/2018;927.66;927.66;410966482;;13366.86;18646504;9162.9;9162.9;333370921
10/11/2018;911.89;911.89;540606925;;13366.86;18646504;9007.9;9007.9;439457575
10/12/2018;901.65;901.65;276958757;;13366.86;18646504;8902;8902;220951937
10/15/2018;902.98;902.98;303049506;;13366.86;18646504;8923.7;8923.7;231938896
10/16/2018;917.38;917.38;449073314;;13366.86;18646504;9074.7;9074.7;333414436
10/17/2018;910.45;910.45;295113753;;13366.86;18646504;8997.2;8997.2;228185103
10/18/2018;899.82;899.82;478120181;;13366.86;18646504;8889.6;8889.6;408849222
10/19/2018;900.95;900.95;496102291;;13366.86;18646504;8892.1;8892.1;419480940
10/22/2018;892.53;892.53;295344741;;13366.86;18646504;8806.5;8806.5;229513753
10/23/2018;883.08;883.08;418766392;;13366.86;18646504;8726.1;8726.1;299488602
10/24/2018;878.18;878.18;477976273;;13366.86;18646504;8677.4;8677.4;410432798
10/25/2018;888.6;888.6;392468642;;13366.86;18646504;8785.2;8785.2;307244996
10/26/2018;882.82;882.82;1948498799;;13366.86;18646504;8730.4;8730.4;530391794
10/29/2018;892.69;892.69;1191724559;;13366.86;18646504;8821.2;8821.2;312729859
10/30/2018;890.76;890.76;877989225;;13366.86;18646504;8806.1;8806.1;301909694
10/31/2018;899.11;899.11;911354666;;13366.86;18646504;8893.5;8893.5;394628899
11/01/2018;905.36;905.36;626550230;;13366.86;18646504;8954.8;8954.8;308065443
11/02/2018;909.77;909.77;911016899;;13366.86;18646504;8993;8993;469171727
11/05/2018;910.69;910.69;620683117;;13366.86;18646504;9010.7;9010.7;272502342
11/06/2018;908.32;908.32;507618873;;13366.86;18646504;8988.9;8988.9;254107090
11/07/2018;924.65;924.65;643018741;;13366.86;18646504;9167.9;9167.9;308953468
11/08/2018;925.36;925.36;428405591;;13366.86;18646504;9177;9177;165638809
11/09/2018;919.6;919.6;466397278;;13366.86;18646504;9134.8;9134.8;296468912
11/12/2018;913.57;913.57;290498562;;13366.86;18646504;9076.3;9076.3;151591459
11/13/2018;920.76;920.76;451451175;;13366.86;18646504;9145.4;9145.4;203755209
11/14/2018;916.77;916.77;394594603;;13366.86;18646504;9106.6;9106.6;159684031
11/15/2018;913.12;913.12;669949848;;13366.86;18646504;9073.5;9073.5;197655367
11/16/2018;910.85;910.85;628856938;;13366.86;18646504;9056.8;9056.8;232462922
11/19/2018;906.43;906.43;456430187;;13366.86;18646504;9006.3;9006.3;150131720
11/20/2018;892.41;892.41;999703185;;13366.86;18646504;8866.5;8866.5;197907134
11/21/2018;901.26;901.26;1976062587;;13366.86;18646504;8960.6;8960.6;236555867
11/22/2018;895.32;895.32;1279594082;;13366.86;18646504;8906.2;8906.2;138437906
11/23/2018;896.18;896.18;558499938;;13366.86;18646504;8916.7;8916.7;122399555
11/26/2018;913.46;913.46;701395911;;13366.86;18646504;9091.2;9091.2;212032108
11/27/2018;912.82;912.82;806958967;;13366.86;18646504;9085.6;9085.6;226571440
11/28/2018;914.73;914.73;761951280;;13366.86;18646504;9102.7;9102.7;312717309
11/29/2018;914.56;914.56;644241022;;13366.86;18646504;9098.9;9098.9;189659349
11/30/2018;911.84;911.84;548534330;;13366.86;18646504;9077.2;9077.2;247166869
12/03/2018;922.19;922.19;741997358;;13366.86;18646504;9179.6;9179.6;212890632
12/04/2018;910.26;910.26;668456591;;13366.86;18646504;9061.7;9061.7;254963206
12/05/2018;905.4;905.4;554012172;;13366.86;18646504;9012.2;9012.2;329715808
12/06/2018;880.99;880.99;507417841;;13366.86;18646504;8764.5;8764.5;300830886
12/07/2018;885.52;885.52;503843685;;13366.86;18646504;8815.5;8815.5;218777365
12/10/2018;869.61;869.61;483574643;;13366.86;18646504;8660;8660;215662773
12/11/2018;877.11;877.11;632049748;;13366.86;18646504;8735.5;8735.5;336792868
12/12/2018;890.86;890.86;472212193;;13366.86;18646504;8853.4;8853.4;290939513
12/13/2018;897.85;897.85;484446244;;13366.86;18646504;8926.3;8926.3;238917943
12/14/2018;893.45;893.45;371115525;;13366.86;18646504;8886.1;8886.1;222306224
12/17/2018;886.8;886.8;385124896;;13366.86;18646504;8812.5;8812.5;236398989
12/18/2018;875.7;875.7;525832805;;13366.86;18646504;8700.8;8700.8;361032271
12/19/2018;882.44;882.44;636095771;;13366.86;18646504;8769.1;8769.1;401366433
12/20/2018;866.31;866.31;669609757;;13366.86;18646504;8596.5;8596.5;388027208
12/21/2018;862.78;862.78;845839498;;13366.86;18646504;8556.8;8556.8;708163539
12/24/2018;855.32;855.32;193519662;;13366.86;18646504;8480.6;8480.6;72333772
12/25/2018;855.32;855.32;193519662;;13366.86;18646504;8480.6;8480.6;72333772
12/26/2018;855.32;855.32;193519662;;13366.86;18646504;8480.6;8480.6;72333772
12/27/2018;844.51;844.51;615867563;;13366.86;18646504;8363.9;8363.9;285664516
12/28/2018;857.8;857.8;817999999;;13366.86;18646504;8493.7;8493.7;160752182
12/31/2018;862.6;862.6;558864112;;13366.86;18646504;8539.9;8539.9;68056660
01/01/2019;862.6;862.6;558864112;;13366.86;18646504;8539.9;8539.9;68056660
01/02/2019;864.14;864.14;513132396;;13366.86;18646504;8550;8550;162322395
01/03/2019;862.26;862.26;1025859704;;13366.86;18646504;8523.3;8523.3;255934657
01/04/2019;883.37;883.37;614683557;;13366.86;18646504;8737.8;8737.8;178695335
01/07/2019;887.22;887.22;656263872;;13366.86;18646504;8776.3;8776.3;156019257
01/08/2019;894.3;894.3;656204647;;13366.86;18646504;8847.3;8847.3;209400233
01/09/2019;892.2;892.2;409913209;;13366.86;18646504;8823.6;8823.6;189846631
01/10/2019;896.35;896.35;468454787;;13366.86;18646504;8856.8;8856.8;166391735
01/11/2019;898.42;898.42;1523114846;;13366.86;18646504;8877.1;8877.1;253109115
01/14/2019;891.99;891.99;1129511231;;13366.86;18646504;8818.6;8818.6;248071103
01/15/2019;895.26;895.26;792976556;;13366.86;18646504;8850.1;8850.1;216681096
01/16/2019;901.69;901.69;1251959401;;13366.86;18646504;8912.7;8912.7;209214115
01/17/2019;900.45;900.45;2820249555;;13366.86;18646504;8908.6;8908.6;227783525
01/18/2019;916.58;916.58;1914545890;;13366.86;18646504;9069.1;9069.1;366540131
01/21/2019;915.37;915.37;2450519179;;13366.86;18646504;9053.8;9053.8;381087303
01/22/2019;913.7;913.7;1370372112;;13366.86;18646504;9037.5;9037.5;484728322
01/23/2019;922.31;922.31;845698099;;13366.86;18646504;9128.8;9128.8;218092268
01/24/2019;924.35;924.35;1651220249;;13366.86;18646504;9150;9150;399329613
01/25/2019;928.34;928.34;1447449073;;13366.86;18646504;9185.2;9185.2;236290888
01/28/2019;916.58;916.58;679893526;;13366.86;18646504;9062.4;9062.4;154388765
01/29/2019;921.51;921.51;1028263314;;13366.86;18646504;9119.1;9119.1;158826911
01/30/2019;915.41;915.41;734073968;;13366.86;18646504;9071.5;9071.5;186942309
01/31/2019;913.61;913.61;843435260;;13366.86;18646504;9056.7;9056.7;311153026
02/01/2019;909.77;909.77;1126306056;;13366.86;18646504;9019.4;9019.4;383134561
02/04/2019;906.02;906.02;1032653952;;13366.86;18646504;8975.2;8975.2;544069728
02/05/2019;917.94;917.94;961995106;;13366.86;18646504;9092;9092;490217011
02/06/2019;919.08;919.08;982332315;;13366.86;18646504;9100.9;9100.9;418918846
02/07/2019;902.57;902.57;616152177;;13366.86;18646504;8938.3;8938.3;309332637
02/08/2019;894.79;894.79;505357089;;13366.86;18646504;8856.8;8856.8;203938927
02/11/2019;902.57;902.57;387490441;;13366.86;18646504;8936.4;8936.4;212343156
02/12/2019;907.1;907.1;382294455;;13366.86;18646504;8983.1;8983.1;222792307
02/13/2019;906.27;906.27;749829898;;13366.86;18646504;8982.4;8982.4;187146721
02/14/2019;903.83;903.83;601797937;;13366.86;18646504;8952.5;8952.5;207965151
02/15/2019;920.32;920.32;486107145;;13366.86;18646504;9123.2;9123.2;247718888
02/18/2019;923.91;923.91;339273322;;13366.86;18646504;9155.5;9155.5;131095741
02/19/2019;921.6;921.6;310705044;;13366.86;18646504;9136.4;9136.4;154754260
02/20/2019;926.86;926.86;475733429;;13366.86;18646504;9181.1;9181.1;144329667
02/21/2019;927.73;927.73;498928465;;13366.86;18646504;9191.2;9191.2;219464199
02/22/2019;929.09;929.09;456509838;;13366.86;18646504;9204.6;9204.6;141878175
02/25/2019;929.21;929.21;458999318;;13366.86;18646504;9204.3;9204.3;144570438
02/26/2019;930.67;930.67;482626222;;13366.86;18646504;9227.2;9227.2;190039372
02/27/2019;929.86;929.86;779368321;;13366.86;18646504;9211.7;9211.7;220237451
02/28/2019;936.48;936.48;819817839;;13366.86;18646504;9277.7;9277.7;291343743
03/01/2019;935.15;935.15;961889787;;13366.86;18646504;9267.7;9267.7;206528075
03/04/2019;934.08;934.08;811348362;;13366.86;18646504;9259.8;9259.8;127310846
03/05/2019;933.69;933.69;409095022;;13366.86;18646504;9258.2;9258.2;150290595
03/06/2019;937.32;937.32;1120746131;;13366.86;18646504;9296.7;9296.7;173705391
03/07/2019;931.84;931.84;630285692;;13366.86;18646504;9249.9;9249.9;273918955
03/08/2019;919.87;919.87;668680144;;13366.86;18646504;9129.3;9129.3;208948033
03/11/2019;924.64;924.64;409028001;;13366.86;18646504;9171.9;9171.9;173402399
03/12/2019;923.72;923.72;641132062;;13366.86;18646504;9161.7;9161.7;164907866
03/13/2019;928.14;928.14;366919536;;13366.86;18646504;9192.7;9192.7;187897395
03/14/2019;930.42;930.42;469348741;;13366.86;18646504;9209.8;9209.8;290088946
03/15/2019;943.55;943.55;792423521;;13366.86;18646504;9342.2;9342.2;446630225
03/18/2019;950.11;950.11;388595603;;13366.86;18646504;9409.1;9409.1;171585507
03/19/2019;958.36;958.36;403654013;;13366.86;18646504;9492.3;9492.3;191752049
03/20/2019;950.22;950.22;696391795;;13366.86;18646504;9405.6;9405.6;162418388
03/21/2019;944.63;944.63;514203563;;13366.86;18646504;9355.6;9355.6;199944390
03/22/2019;928.3;928.3;525973110;;13366.86;18646504;9199.4;9199.4;373849656
03/25/2019;926.12;926.12;381022293;;13366.86;18646504;9179.9;9179.9;245087916
03/26/2019;925.99;925.99;518964724;;13366.86;18646504;9183.1;9183.1;283888953
03/27/2019;930.96;930.96;485516401;;13366.86;18646504;9229.9;9229.9;259858022
03/28/2019;924.8;924.8;352293627;;13366.86;18646504;9174.7;9174.7;183099435
03/29/2019;931.88;931.88;557319302;;13366.86;18646504;9240.3;9240.3;226241240
04/01/2019;942.38;942.38;828738954;;13366.86;18646504;9341.7;9341.7;581583679
04/02/2019;944.23;944.23;409046783;;13366.86;18646504;9363.5;9363.5;252318605
04/03/2019;956.16;956.16;680687737;;13366.86;18646504;9487.8;9487.8;244056983
04/04/2019;960.74;960.74;722461705;;13366.86;18646504;9534.1;9534.1;198163429
04/05/2019;958.73;958.73;685349329;;13366.86;18646504;9510.3;9510.3;195119726
04/08/2019;951.66;951.66;1365105395;;13366.86;18646504;9437.7;9437.7;222256463
04/09/2019;948.43;948.43;2104345270;;13366.86;18646504;9407.8;9407.8;202765121
04/10/2019;947.74;947.74;1435090051;;13366.86;18646504;9406.5;9406.5;240201029
04/11/2019;952.47;952.47;1350134010;;13366.86;18646504;9445.4;9445.4;408828475
04/12/2019;955.45;955.45;1143196657;;13366.86;18646504;9468.5;9468.5;285808197
04/15/2019;957.89;957.89;911373552;;13366.86;18646504;9497.1;9497.1;547289342
04/16/2019;957.45;957.45;817707271;;13366.86;18646504;9497.3;9497.3;605687975
04/17/2019;962.71;962.71;779594261;;13366.86;18646504;9549.8;9549.8;588886110
04/18/2019;965.34;965.34;726054748;;13366.86;18646504;9581.9;9581.9;438578661
04/19/2019;965.34;965.34;726054748;;13366.86;18646504;9581.9;9581.9;438578661
04/22/2019;965.34;965.34;726054748;;13366.86;18646504;9581.9;9581.9;438578661
04/23/2019;960.26;960.26;1619638483;;13366.86;18646504;9527.2;9527.2;419308003
04/24/2019;952.87;952.87;1214067559;;13366.86;18646504;9456.4;9456.4;265081645
04/25/2019;957.8;957.8;1456610729;;13366.86;18646504;9501.2;9501.2;275516542
04/26/2019;958.38;958.38;1220758232;;13366.86;18646504;9506;9506;197334666
04/29/2019;960.13;960.13;715743779;;13366.86;18646504;9517.2;9517.2;243271588
04/30/2019;964.9;964.9;1109574466;;13366.86;18646504;9570.6;9570.6;434383991
05/01/2019;964.9;964.9;1109574466;;13366.86;18646504;9570.6;9570.6;434383991
05/02/2019;950.7;950.7;1045431283;;13366.86;18646504;9418.2;9418.2;378721970
05/03/2019;949.56;949.56;687232226;;13366.86;18646504;9409.6;9409.6;349698229
05/06/2019;941.51;941.51;1060998598;;13366.86;18646504;9331;9331;285615677
05/07/2019;931.52;931.52;858240934;;13366.86;18646504;9235.1;9235.1;446540787
05/08/2019;930.93;930.93;1161196163;;13366.86;18646504;9227;9227;289613828
05/09/2019;917.2;917.2;942636467;;13366.86;18646504;9095.2;9095.2;245751359
05/10/2019;919.96;919.96;1001224609;;13366.86;18646504;9117.5;9117.5;214916071
05/13/2019;912.82;912.82;680419397;;13366.86;18646504;9046.8;9046.8;174610290
05/14/2019;921.4;921.4;684724147;;13366.86;18646504;9127.6;9127.6;164026104
05/15/2019;925.95;925.95;794319269;;13366.86;18646504;9177.1;9177.1;242637180
05/16/2019;938.65;938.65;497112853;;13366.86;18646504;9304.3;9304.3;176474214
05/17/2019;936.26;936.26;611575126;;13366.86;18646504;9280.1;9280.1;263176165
05/20/2019;928.17;928.17;491200942;;13366.86;18646504;9199.7;9199.7;186182982
05/21/2019;931.53;931.53;617269854;;13366.86;18646504;9239.1;9239.1;144124841
05/22/2019;930.98;930.98;351885313;;13366.86;18646504;9232.2;9232.2;170001205
05/23/2019;919.12;919.12;608438095;;13366.86;18646504;9114;9114;225977994
05/24/2019;925.08;925.08;428501966;;13366.86;18646504;9174.6;9174.6;151352286
05/27/2019;928.96;928.96;412168278;;13366.86;18646504;9216.4;9216.4;66023138
05/28/2019;926.8;926.8;470573036;;13366.86;18646504;9191.8;9191.8;232257194
05/29/2019;916.11;916.11;599694048;;13366.86;18646504;9080.5;9080.5;177363237
05/30/2019;923.91;923.91;286499973;;13366.86;18646504;9157.8;9157.8;108221504
05/31/2019;908.89;908.89;632156840;;13366.86;18646504;9004.2;9004.2;239778401
06/03/2019;909.81;909.81;468894282;;13366.86;18646504;9022.8;9022.8;205263141
06/04/2019;919.63;919.63;646979681;;13366.86;18646504;9117.6;9117.6;324999399
06/05/2019;922.7;922.7;956857942;;13366.86;18646504;9150.5;9150.5;396583525
06/06/2019;924.61;924.61;664645151;;13366.86;18646504;9169.2;9169.2;341709782
06/07/2019;931.11;931.11;974285613;;13366.86;18646504;9236.1;9236.1;246192161
06/10/2019;937.27;937.27;674161834;;13366.86;18646504;9294.1;9294.1;157255762
06/11/2019;935.83;935.83;990713653;;13366.86;18646504;9282.1;9282.1;166661084
06/12/2019;931.29;931.29;605708274;;13366.86;18646504;9238.5;9238.5;197712755
06/13/2019;931.83;931.83;550186152;;13366.86;18646504;9247.1;9247.1;167850313
06/14/2019;926.62;926.62;395868174;;13366.86;18646504;9194.2;9194.2;152804080
06/17/2019;920.27;920.27;418903392;;13366.86;18646504;9131.7;9131.7;190928023
06/18/2019;930.65;930.65;592370620;;13366.86;18646504;9240.7;9240.7;328565817
06/19/2019;929.87;929.87;608391468;;13366.86;18646504;9231.2;9231.2;354462005
06/20/2019;927.6;927.6;603200372;;13366.86;18646504;9208.5;9208.5;366322470
06/21/2019;929.36;929.36;947380396;;13366.86;18646504;9227.2;9227.2;587693515
06/24/2019;925.29;925.29;566152163;;13366.86;18646504;9192.5;9192.5;275729799
06/25/2019;922.28;922.28;642621647;;13366.86;18646504;9159.8;9159.8;298136110
06/26/2019;921.92;921.92;458970866;;13366.86;18646504;9157.4;9157.4;207726134
06/27/2019;920.74;920.74;291238916;;13366.86;18646504;9147.8;9147.8;155411019
06/28/2019;926.19;926.19;363808924;;13366.86;18646504;9198.8;9198.8;191329524
07/01/2019;932.88;932.88;395458463;;13366.86;18646504;9264.6;9264.6;197831916
07/02/2019;934.25;934.25;596428473;;13366.86;18646504;9281.5;9281.5;171820513
07/03/2019;945.01;945.01;442155251;;13366.86;18646504;9394.4;9394.4;178133456
07/04/2019;944.35;944.35;505693579;;13366.86;18646504;9401;9401;215474243
07/05/2019;938.45;938.45;420657046;;13366.86;18646504;9335;9335;196534071
07/08/2019;933.23;933.23;297642932;;13366.86;18646504;9284.7;9284.7;177378085
07/09/2019;931.94;931.94;726869725;;13366.86;18646504;9273.9;9273.9;302740436
07/10/2019;930.53;930.53;403246110;;13366.86;18646504;9252.9;9252.9;187049310
07/11/2019;933.68;933.68;494608053;;13366.86;18646504;9280.3;9280.3;181852090
07/12/2019;934.43;934.43;439474910;;13366.86;18646504;9293.2;9293.2;167916453
07/15/2019;937.04;937.04;390091162;;13366.86;18646504;9323.6;9323.6;158937805
07/16/2019;942.39;942.39;341927805;;13366.86;18646504;9377.1;9377.1;204909536
07/17/2019;933.09;933.09;331163842;;13366.86;18646504;9284.2;9284.2;174373945
07/18/2019;926.9;926.9;335051446;;13366.86;18646504;9225.7;9225.7;217252016
07/19/2019;921.3;921.3;361371094;;13366.86;18646504;9170.5;9170.5;192969219
